id,title
mgjt-zuui,Details about how the age and code of the building correlates to destruction due to Storm Sandy
mifw-tguq,Locations of voting/poll sites through the city. This data is correct as of 04/08/16. Please note that this information may not be up-to-date.
miqs-rvtb,Median Age of the population of New York City in total and by Borough: unadjusted decennial census data from 1950-2000 and projected figures from 2010-2030.
miz8-534t,Cooling towers are structures typically found on the roofs of large buildings that enclose large fans used for ventilation and cooling. Only cooling towers greater than 4ft in diameter were captured.
mkxg-y5uc,CCRB: Disposition of Offensive Language Allegations 2008
mm69-vrje,"GIS data: This data set consists of 6 classes of zoning features: zoning districts, special purpose districts, special purpose district subdistricts, limited height districts, commercial overlay districts,  and zoning map amendments."
mmu8-8w8b,"Information pertaining to MTA (Metropolitan Transportation Authority of the State of New York) subways, buses, commuter rail, bridges, and tunnels"
mnqg-rcee,CCRB: Rank of Subject Officers against Whom Allegations Were Substantiated 2005 - 2009
mnz3-dyi8,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 

Survey results provide insight into a school's learning environment and contribute a measure of diversification that goes beyond test scores on the Progress Report. NYC School Survey results contribute 10% - 15% of a school's Progress Report grade (the exact contribution to the Progress Report is dependant on school type). Survey questions assess the community's opinions on academic expectations, communication, engagement, and safety and respect. School leaders can use survey results to better understand their own school's strengths and target areas for improvement. 

The NYC School Survey helps school leaders understand what key members of the school community say about the learning environment at each school. The information captured by the survey is designed to support a dialogue among all members of the school community about how to make the school a better place to learn. 

New York City parents, students, and teachers reached new all-time participation highs on the 2011 School Survey. 960,191 surveys were submitted."
mpmk-b5ed,Data to solve Cleanweb's BigIdea.
mpqk-skis,Quarterly report showing the number of individuals served meals in food pantries and soup kitchens.
mq6n-s45c,Energy data from a select portfolio of City-owned buildings (DOE)
mqd6-mvf7,"Areas targeted for ReadyNY guide distribution following a nearby incident, such as a large fire or water main break"
mqdy-gu73,"Information on City Store – the
Official Story of the City of New York"
mran-v46w,"This feature class is a spatial representation of the Sidewalk Cafe regulations in the New York City Zoning Resolution, Chapter 1, Article 4."
mrxb-9w9v,"Facilities in New York City, by agency and site, that offer “NDA Neighborhood Development Area Youth Employment  Program” after-school  job and internship programs for children and young adults ages 14 to 21 in Middle School, in High School, or in all grades.
Update Frequency: Annually"
ms66-xjfq,A listing of campaign payments for candidates for City office during 2001 election cycle
mshx-yvwq,"2014-2015 School Zones (as of March 5th, 2015). Files are in a GIS Shapefile format. They are broken down by elementary school zones (ES_Zones), middle school zones (MS_Zones) and high school zones (HS_Zones)."
msp3-x6rs,Lists the standards that are referenced in the code.
mtfg-8ayp,Disposition Of Abuse Of Authority Allegations 2005 - 2009
mu2n-2qpd,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency."
muaz-gc29,List of acceptable double detector assemblies.  Refer to the following report for more details http://www.nyc.gov/html/dep/pdf/water_sewer/42_doh_supplement.pdf
mvhn-ypfv,This table represents the race of Victims whose allegations were substantiated
mwxp-krtu,"The Staten Island Ferry carries over 21 million passengers a year between St. George Terminal in Staten Island and Whitehall Terminal in Manhattan. On a typical workday, the ferry makes 109 trips. This General Transit Feed Specification (GTFS) (https://developers.google.com/transit/gtfs/) dataset includes information about the ferry terminal, and all scheduled weekday, weekend and holiday trips. The ferry's schedule may be adjusted due to heavy weather or low visibility. Adjustments are announced by email and in DOT's Twitter stream."
mxwn-eh3b,Checkbook NYC 2.0 provides unprecedented access to view and track how New York City government spends its nearly $70 billion annual budget.
my4g-bvvs,"This dataset is no longer maintained. Updated enrollment capacity and utilization data can be found at https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Histor/hq56-zhrp
https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Histor/q9xk-w9iv
https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Target/gkd7-3vk7
https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Target/8b9a-pywy

Enrollment, capacity and utilization data for every elementary and middle school building and schools in those buildings."
